result,state,turn
WW,OOOOOOOOOOOBOOOBOOOOOBOKOBOOOOOOOOOOOOOOTWWOOOOOWOOWOOOBOWOOOBOOOOOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOOBOOOOOBOKOBOOOOOOOOOOOOOOTWWOOOOOWOOWOOOBOWOOOBOOOBOOOBOOOOOOOOOOO,W
WW,OOOOOOOOOOOOOOOBOOOOOBOKOBOOOOOOOOOOOOOOTOWOOOOOWOOWOOOBOWOWOBOOOBOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOBOOOOOOBOKOBOOOOOOOOOOOOOOTOWOOOOOWOOWOOOBOWOWOBOOOBOOOBOOOOOOOOOOO,W
WW,OOOOOOOOOOOOOOOWOOOOOBOKOBOOOOOOOOOOOOOOTOOOOOOOWOOWOOOBOWOWOBOOOBOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOOWOOOBOOOKOBOOOOOOOOOOOOOOTOOOOOOOWOOWOOOBOWOWOBOOOBOOOBOOOOOOOOOOO,W
WW,OOOOOOOOOOOOOOOOWOOBOOOKOBOOOOOOOOOOOOOOTOOOOOOOWOOWOOOBOWOWOBOOOBOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOOOWOOBOOOKOBOOOOOOOOOOOOOOTOOOOOOOWOOWOOOBOWOWBOOOOBOOOBOOOOOOOOOOO,W
WW,OOOOOOOOOOOOOOOOWOOBOWOKOBOOOOOOOOOOOOOOTOOOOOOOOOOWOOOBOWOWBOOOOBOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOOOWOOBOWOKBOOOOOOOOOOOOOOOTOOOOOOOOOOWOOOBOWOWBOOOOBOOOBOOOOOOOOOOO,W
WW,OOOOOOOOOOOOOOOOOOOBOWOKOWOOOOOOOOOOOOOOTOOOOOOOOOOWOOOBOWOWBOOOOBOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOOOOOOBOWOKOWOOOOOOOOOOOOOOTOOOOOOOOOOWOOOBOWOWOOBOOBOOOBOOOOOOOOOOO,W
WW,OOOOOOOOOOOOOOOOOOOBOWOOKWOOOOOOOOOOOOOOTOOOOOOOOOOWOOOBOWOWOOBOOBOOOBOOOOOOOOOOO,B
WW,OOOOOOOOOOOOOOOOOOOBOWOOKWOOOOOOOOOOOOOOTOOOOOOOOOOWOOOBOWOWOBOOOBOOOBOOOOOOOOOOO,W
D,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBBBOOOOOOOBOOOOOOOOOWOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOBBBOOOOOOOOOOOOOOOOBWOOOBOOOOOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBBBOOOOOOOOOOOOOOOOOWOOOBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOBBOBOOOOOOOOOOOOOOOOWOOOBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBBOBOOOOOOOOOOOOOOOOOOOWBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOBOOBOOOOOOOOOOOOOOOBOOOWBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBOOBOOOOOOOOOOOOOOOBOOOWBOOOOKOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOBOOOWBOOBOKOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOOOOOOWBOOBKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOOOOOWBOOBKBOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOWOOOOOBOOOKBOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOWOOOOOOOOBKBOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOOOWOOOOOOBKOOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOOWOOOOOOBKOOOOBBWOTWWBBBOOBWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOOOWOOOOOOBKOOOOBBOOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOOWOOOOOOBKOOOOBOBOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOWOOOOOOOOOBKOOOOBOBOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
D,OOOOOOOOOOOOOOOOOOOOWOOOBOOOOOBKOOOOBOBOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
D,OOOOOOOOOOOOOOOOOOOOOOOOBOOOOWOKOOOOBOOOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
D,OOOOOOOOOOOOOOOOOOOOOOBOOOOOOWOKOOOOBOOOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
D,OOOOOOOOOOOOOOOOOOOOOOBOOOOOOWKOOOOOBOOOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
D,OOOOOOOOOOOOOOOOOOOOOBOOOOOOOWKOOOOOBOOOTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
D,OOOOOOOOOOOOOOOOOOOOOBOOOOOOOWOOOOOOBOOKTWWBBBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
D,OOOOOOOOOOOOOOOOOOOOOBOOOOOOOWOOOOOBBOOKTWWBOBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
D,OOOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOOBBOOKTWWBOBOWOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
D,OOOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOOBBOOKTWWBOBOWOWBOOBOOOOWOOOOOOOOBOOOOOOOOBOOOO,W
D,OOOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOOBBOKOTWWBOBOWOWBOOBOOOOWOOOOOOOOBOOOOOOOOBOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOOOBBOKOTWWBOBOWOWBOOBOOOOWOOOOOOOOBOOOOOOOOBOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOOOBBOKOTWWBOBOWOWOOOBOOOOOWOOOOOOOBOOOOOOOOBOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOBOWOWOOOBOOOOOWOOOOOOOBOOOOOOOOBOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOBOOWWOOOBOOOOOWOOOOOOOBOOOOOOOOBOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOOOBWWOOOBOOOOOWOOOOOOOBOOOOOOOOBOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOOOOWWOOOBOOWOOOOOOOOOOBOOOOOOOOBOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOOOOWOOOOBOOWOBOOOOOOOOOOOOOOOOOBOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOOOOWOOOOBOOOWBOOOOOOOOOOOOOOOOOBOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOKOTWWBOOOOWOOOOBOOOWBOOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOBOOOTWWBOOOOWOOOOBOOKWBOOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOWOOBOOOOOOTWWBOOOOWOOOOBBOKWBOOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOBOOOOOOTWWBOOOOWOOOOBBOKWBOOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOBOOOOOOTWWBOOOOWOOOOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOBOOOOOOTWWBOOOOOOOWOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOBOOOOOOTWWOBOOOOOOWOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOOOOBOOOOWOTWWOBOOOOOOWOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOBOOOOOOOWOTWWOBOOOOOOWOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWBOOOOOOOOOTWWOBOOOOOOWOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWBOOOOOOOOOTWWBOOOOOOOWOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWBOOOOOOOOOTWWBOOOOOOWOOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOOOOOOOOOTWWBOOOOBOWOOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOWOOOOOOOTOWBOOOOBOWOOBBOKWOBOOOOOOOOOOOOOOBOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWOOWOOOOOOOTOWBOOOOBOWOOBBOKWOBOOOOOBOOOOOOOOOOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOOOWOOOOOOOTOWBOOOWBOWOOBBOKWOBOOOOOBOOOOOOOOOOOOOOO,B
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOOBOWOOOOOOOTOWBOOOWOOWOOBBOKWOBOOOOOBOOOOOOOOOOOOOOO,W
D,OOOOOOOOOOOOOOOOOOOOBOOOOOOOOWBOWOOOOOOOTOWBOOOOOOWOOBBOKWOBOOOOOBOOOOOOOOOOOOOOO,B
D,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBBBOOOOOOOBOOOOOOOOOWOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOBBBOOOOOOOOOOOOOOOOBWOOOBOOOOOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBBBOOOOOOOOOOOOOOOOOWOOOBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOBBOBOOOOOOOOOOOOOOOOWOOOBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBBOBOOOOOOOOOOOOOOOOOOOWBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOBOOBOOOOOOOOOOOOOOOBOOOWBOOOKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOBOOBOOOOOOOOOOOOOOOBOOOWBOOOOKOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOBOOOWBOOBOKOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOOOOOOWBOOBKOOOBBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOOOOOWBOOBKBOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOWOOOOOBOOOKBOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOWOOOOOOOOBKBOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOOOWOOOOOOBKOOOOBBWWTWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOOOOOWOOOOOOBKOOOBBBWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOOOWOOOOOOOOOKOOOBBBWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOBOOOOOOOOOOOOBOWOOOOOOOOOKOOOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOBOOOOOOOOOOOOBOOOOOOWOOOOKOOOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOOBOOOOOOOOOOOBOOOOOOWOOOOKOOOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOOBOOOOOOOOOOOBOOOOOWOOOOOKOOOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOOOOOOOOOOOBOOBOOOOOWOOOOOKOOOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOOOOOOOOOOOBOOBOOOOOWOOOOOOOKOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOOOOOOOOOOBOOOBOOOOOWOOOOOOOKOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOOOOOOOOOOBOOOBOOOOOOWOOOOOOKOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOOOOOOOOOOOOOOBOOOOBOWOOOOOOKOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
D,OOOOOOOOOOOOOOOOOWOBOOOOBOOOOOOOOKOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
D,OOOOOOOOOOOOOOOBOWOBOOOOOOOOOOOOOKOBBOWWTWWBOBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOOWOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOOOOOOOBOOOOOOOOOWOOOBOOOWOOOBBOWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBOWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBOWWKWWBBOOOBWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBOWWKWWBBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOOOOOOOBOOOOOOOOWOOOOOOOBWOOOBBOWWKWWBBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOOOOOOOBOOOOOOOWOOOOOOOOOWOOOBBOWWKWWBBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOOOOOOOBOOOOOOOWOOOOOOOOOWBOOOBOWWKWWBBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOOOOOOOBOOOOOOOOOWOOOOOOOWOOOOBOWWKWWBBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOOOOOBOOOOOOOOOWOOOOOOOWOOOOBOWWKWWOBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOBOOOOOBOOOOOOOOWOOOOOOOOWOOOOBOWWKWWOBOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOOOOOBOOOOOOOOWOOOBOOOOWOOOOBOWWKWWOOOOOOWOOOBOOOWOOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOBOOOOOBOOOOOOOOWOOOBOOOOWOOOOBOWWKWWOOOOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOBOOOOOOOOOOOOWOOOBOOOOWOOOOBOWWKWWOOOOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOBOBOOOOOOOOOOOWOOOOBOOOOWOOOOBOWWKWWOOOOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOBOOOOOOOOOOOWOOOOBOOOOWOOOOBOWWKWWOOOOOOWOOOBOOOOWOOOOBOOOOOOOOOOOBBBOOO,W
WW,OBOBBBOBOBOOOOOOOOOOOOWOOOBOOOOWOOOOBOWWKWWOOOOOOWOOOBOOOOWOOOOBOOOOOOOOOOOBBBOOO,B
WW,OBOBBBOBOBOOOOOOOOOOOOWOOOBOOOOWOOOOBOWWKWWOOOOOOWBOOBOOOOWOOOOBOOOOOOOOOOOBBOOOO,W
WW,OBOBBBOBOBOOOOOOOOOOOOWOOOBOOOOWOOOOBOWWKWOOOOOOOWOWOBOOOOWOOOOBOOOOOOOOOOOBBOOOO,B
WW,OOBBBBOBOBOOOOOOOOOOOOWOOOBOOOOWOOOOBOWWKWOOOOOOOWOWOBOOOOWOOOOBOOOOOOOOOOOBBOOOO,W
WW,OOBBBBOBOBOOOOOOOOOOOOWOOOBOOOOWOOOOBOOWKWOOOOOOOWOWOBOOOOWOOOOBOOOOOOOOOOWBBOOOO,B
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOWOOOOBOOWKWOOOOOOOWOWOBOOOOWOOOOBOOOOOOOOOOWBBOOOO,W
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOWOOOOBOOWKWOOOOOOOWOWOBOOOOOOOOWBOOOOOOOOOOWBBOOOO,B
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOWOOOOBOOWKWOOOOOOOWOWOBOOOOOOOOWBOOOOOOOOOOWBOOOBO,W
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOOWOOOBOOWKWOOOOOOOWOWOBOOOOOOOOWBOOOOOOOOOOWBOOOBO,B
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOOWOOOOBOWKWOOOOOOOWOWOBOOOOOOOOWBOOOOOOOOOOWBOOOBO,W
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOOWOOOOBWWKWOOOOOOOWOWOBOOOOOOOOWBOOOOOOOOOOOBOOOBO,B
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOOWOOOOBWWKWOOOOOOOWOWOBOOOOOOOOWBOOBOOOOOOOOOOOOBO,W
WW,OOBBBBOBOOOOOOOOOOBOOOWOOOBOOOOOWOOOOBOWKWOOOOOOOWOWOBOOOOOOOOWBOWOOOOOOOOOOOOOBO,B
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOBOWKWOOOOOOOWOWOBOOOOOOOOWBOWOOOOOOOOOOOOOBO,W
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOBWWKWOOOOOOOWOWOBOOOOOOOOWBOOOOOOOOOOOOOOOBO,B
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWKWOOOOBOOWOWOBOOOOOOOOWBOOOOOOOOOOOOOOOBO,W
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWKWOOOOOWOOOWOBOOOOOOOOWBOOOOOOOOOOOOOOOBO,B
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWKWOOOOOWOOOWOBOOOOOOOOWOBOOOOOOOOOOOOOOBO,W
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWTWOOOOOWOOOWOBOOOOKOOOWOBOOOOOOOOOOOOOOBO,B
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWTWOOOOOWOOOWOBOBOOKOOOWOOOOOOOOOOOOOOOOBO,W
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWTWOOOOOWOOOWOBOBKOOOOOWOOOOOOOOOOOOOOOOBO,B
WW,OOBBBBOBOOOOOOOOOOOBOOWOOOBOOOOOWOOOOOWWTWOOOOOWOOOWOBOBKOOOOBWOOOOOOOOOOOOOOOOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOOWOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOOOOOOOBOOOOOOOOOWOOOBOOOWOOOBBOWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBOWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOOOOOBOOOOOOOOWOOOOBOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOBOOOOOBOOOOOOOOOWOOOBOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOOOOOBOOOOBOOOOWOOOOOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOBOOOOOOOOOOOBBBOOO,W
WW,OBOBBBOBOOOOOBOOOOBOOOOWOOOOOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOBOOOOOOOOOOOBBBOOO,B
WW,OBOBBBOBOOOOOBOOOOBOOOOWOOOOOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOBOOOOOOOOOOBOBBOOO,W
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOWWKWWOBBOOOWOOOBOOOOWOOOOBOOOOOOOOOOBOBBOOO,B
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOWWKWWOBBOOOWBOOBOOOOWOOOOBOOOOOOOOOOBOBOOOO,W
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOWWKWOOBBOOOWOWOBOOOOWOOOOBOOOOOOOOOOBOBOOOO,B
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOWWKWOOBOOOBWOWOBOOOOWOOOOBOOOOOOOOOOBOBOOOO,W
WW,OBOBBBOBOOOOOBOOOOBOOOWOOOOOOOOWOOOBBOOWKWOOBOOWOWOWOBOOOOWOOOOBOOOOOOOOOOBOBOOOO,B
WW,OBOBBBOBOOOOOOOOOBBOOOWOOOOOOOOWOOOBBOOWKWOOBOOWOWOWOBOOOOWOOOOBOOOOOOOOOOBOBOOOO,W
WW,OBOBBBOBOOOOOOOOOBBOOOWOOOOOOOOWOOOBBOOWKWOOBOOWOWOWOBOOOOOOOOWBOOOOOOOOOOBOBOOOO,B
WW,OBOBBBOBOOOOOOOOOBBOOOWOOOBOOOOWOOOOBOOWKWOOBOOWOWOWOBOOOOOOOOWBOOOOOOOOOOBOBOOOO,W
WW,OBOBBBOBOOOOOOOOOBBOOOOOWOBOOOOWOOOOBOOWKWOOBOOWOWOWOBOOOOOOOOWBOOOOOOOOOOBOBOOOO,B
WW,OBOBBOOBOOOOOOOOOBBOOOOOWOBOOOOWBOOOBOOWKWOOBOOWOWOWOBOOOOOOOOWBOOOOOOOOOOBOBOOOO,W
WW,OBOBBOOBOOOOOOOOOBBOOOOWOOBOOOOWOOOOBOOWKWOOBOOWOWOWOBOOOOOOOOWBOOOOOOOOOOBOBOOOO,B
WW,OBOBBOOBOOOOOOOOOBBOOOOWOOBOOOOWOOOOOOOWKWOOBOOWOWOWOBBOOOOOOOWBOOOOOOOOOOBOBOOOO,W
WW,OBOBBOOBOOOOOOOOOBBOOOOWOOBOOOOWOOOOOOOWKWOOBOOWOWOWOBBOOOOOOWOBOOOOOOOOOOBOBOOOO,B
WW,OBOBBOOBOOOOOOOOOBBOOOOWOOBOOOOWOOOOOOOWKWOOBOOWOWOWOBBOOOOOOWOBOOOOOOOOOOBOOOOBO,W
WW,OBOBBOOBOOOOOOOOOBBOOOOWOOBOOOOWOOOOOOOWKWOOBOOWOWOWOBBOOOOOOOWBOOOOOOOOOOBOOOOBO,B
WW,OBOBBOOBOBOOOOOOOBOOOOOWOOBOOOOWOOOOOOOWKWOOBOOWOWOWOBBOOOOOOOWBOOOOOOOOOOBOOOOBO,W
